seller_id,avg_delivery_days,avg_score,order_count
0b90b6df587eb83608a64ea8b390cf07,14.088785046728972,4.0,216
0bae85eb84b9fb3bd773911e89288d54,9.786206896551723,4.205479452054795,146
0bb738e4d789e63e2267697c42d35a2d,11.482758620689655,4.580645161290323,31
0be8ff43f22e456b4e0371b2245e4d01,9.851428571428572,3.8944444444444444,180
0bf0150d5b9d60d9cd2906003332f085,13.612903225806452,3.711864406779661,62
0c7533c71df861ec58ad7ff999ed0e8d,10.175675675675675,4.04054054054054,74
0c8380b62e38e8a1e6adbeba7eb9688c,12.0,4.040909090909091,222
0cbcee27c791afa0cdcb08587a2013a8,12.9,3.8536585365853657,41
0d33a55da925bbf1ff02af5f6059fc7f,8.6,4.52,25
0d85bbda9889ce1f7e63778d24f346eb,17.79310344827586,4.211538461538462,58
0db783cfcd3b73998abc6e10e59a102f,11.197080291970803,4.213235294117647,137
0dd184061fb0eaa7ca37932c68ab91c5,10.813471502590673,3.953125,193
0df3984f9dfb3d49ac6366acbd3bbb85,9.136363636363637,4.303370786516854,89
0ea22c1cfbdc755f86b9b54b39c16043,10.505494505494505,4.333333333333333,277
0ebd97a106433a45a4aebe57c1799778,8.75,4.5,32
0ed6ce5d87fd9c69eaacaeb778d67235,15.547619047619047,4.404761904761905,43
0ef83d7d83ed97cd2a0049ac8be5f88a,9.303571428571429,4.254545454545455,56
0ffa40d54288e4f3499b8780dd0f144f,13.085714285714285,4.4,35
10076e5788b8ee532724bcd460baf762,9.384615384615385,4.615384615384615,26
1025f0e2d44d7041d6cf58b6550e0bfa,11.534170153417016,3.8497554157931515,1443
1127b7f2594683f2510f1c2c834a486b,9.674418604651162,4.097744360902255,133
11305281b50fff20ae8bb473f8e11876,13.55,4.35,40
113e3a788b935f48aad63e1c41dac1bd,11.604166666666666,4.404255319148936,48
116ccb1a1604bc88e4d234a8c23f33de,8.315068493150685,4.602739726027397,73
11bfa66332777660bd0640ee84d47006,15.815533980582524,3.7766990291262137,103
